Year,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1993,Ced Landrum,us US,L,R,22,0,22,3,0,0,0,0,0,0,3,0,0,3,0,19,2,
1993,Mike Maddux,us US,L,R,58,0,58,58,58,0,0,0,0,0,0,0,0,0,0,0,0,
1993,Josías Manzanillo,do DO,R,R,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
1993,Jeff McKnight,us US,B,R,105,25,105,61,0,1,10,15,9,29,0,0,0,0,0,64,3,
1993,Eddie Murray,us US,B,R,154,154,154,154,0,0,154,0,0,0,0,0,0,0,0,0,0,
1993,Tito Navarro,pr PR,B,R,12,2,12,2,0,0,0,0,0,2,0,0,0,0,0,9,1,
1993,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1993,Charlie O'Brien,us US,R,R,67,57,67,65,0,65,0,0,0,0,0,0,0,0,0,3,0,
1993,Joe Orsulak,us US,L,L,134,95,134,115,0,0,4,0,0,0,66,39,24,114,0,33,2,
1993,Bret Saberhagen,us US,R,R,19,19,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1993,Doug Saunders,us US,R,R,28,17,28,27,0,0,0,22,4,1,0,0,0,0,0,1,1,
1993,Pete Schourek,us US,L,L,41,18,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,
1993,Frank Tanana,us US,L,L,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
1993,Dave Telgheder,us US,R,R,24,7,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0,
1993,Ryan Thompson,us US,R,R,80,75,80,76,0,0,0,0,0,0,0,76,0,76,0,3,1,
1993,Chico Walker,us US,B,R,115,33,115,58,0,0,0,24,23,0,15,0,1,15,0,72,1,
1993,Mickey Weston,us US,R,R,4,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,
1993,Anthony Young,us US,R,R,39,10,39,39,39,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Kevin Baez,us US,R,R,6,4,6,5,0,0,0,0,0,5,0,0,0,0,0,0,1,
1992,Kevin Bass,us US,B,R,46,31,46,39,0,0,0,0,0,0,28,0,13,39,0,10,1,
1992,Mike Birkbeck,us US,R,R,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Bobby Bonilla,us US,B,R,128,124,128,124,0,0,6,0,0,0,0,0,121,121,0,4,0,
1992,Daryl Boston,us US,L,L,130,65,130,95,0,0,0,0,0,0,66,16,14,95,0,50,4,
1992,Tim Burke,us US,R,R,15,0,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Vince Coleman,us US,B,R,71,60,71,61,0,0,0,0,0,0,41,21,0,61,0,8,3,
1992,David Cone,us US,L,R,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,AS
1992,Mark Dewey,us US,R,R,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Chris Donnels,us US,L,R,45,32,45,40,0,0,0,12,29,0,0,0,0,0,0,5,1,
1992,D.J. Dozier,us US,R,R,25,14,25,17,0,0,0,0,0,0,17,0,0,17,0,5,4,
1992,Kevin Elster,us US,R,R,6,5,6,5,0,0,0,0,0,5,0,0,0,0,0,1,0,
1992,Sid Fernandez,us US,L,L,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Tom Filer,us US,R,R,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
1992,John Franco,us US,L,L,31,0,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1992,Dave Gallagher,us US,R,R,98,34,98,76,0,0,0,0,0,0,22,13,48,76,0,36,8,
1992,Paul Gibson,us US,R,L,43,1,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Dwight Gooden,us US,R,R,33,31,33,31,31,0,0,0,0,0,0,0,0,0,0,2,0,SS
1992,Lee Guetterman,us US,L,L,43,0,43,43,43,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Eric Hillman,us US,L,L,11,8,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Pat Howell,us US,B,R,31,21,31,28,0,0,0,0,0,0,0,28,0,28,0,0,5,
1992,Todd Hundley,us US,B,R,123,98,123,121,0,121,0,0,0,0,0,0,0,0,0,8,2,
1992,Jeff Innis,us US,R,R,76,0,76,76,76,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Howard Johnson,us US,B,R,100,96,100,98,0,0,0,0,0,0,16,84,1,98,0,3,0,
1992,Barry Jones,us US,R,R,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Jeff Kent,us US,R,R,37,31,37,36,0,0,0,34,1,1,0,0,0,0,0,1,1,
1992,Dave Magadan,us US,L,R,99,90,99,94,0,0,2,0,93,0,0,0,0,0,0,7,0,
1992,Rodney McCray,us US,R,R,18,0,18,13,0,0,0,0,0,0,1,1,11,13,0,0,14,
1992,Jeff McKnight,us US,B,R,31,15,31,25,0,0,9,14,3,3,0,0,1,1,0,14,1,
1992,Eddie Murray,us US,B,R,156,152,156,154,0,0,154,0,0,0,0,0,0,0,0,3,0,
1992,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1992,Junior Noboa,do DO,R,R,46,5,46,20,0,0,0,16,3,2,0,0,0,0,0,22,12,
1992,Charlie O'Brien,us US,R,R,68,51,68,64,0,64,0,0,0,0,0,0,0,0,0,5,0,
1992,Bill Pecota,us US,R,R,117,68,117,104,1,0,1,38,48,39,0,0,0,0,0,21,11,
1992,Willie Randolph,us US,R,R,90,74,90,79,0,0,0,79,0,0,0,0,0,0,0,13,0,
1992,Bret Saberhagen,us US,R,R,17,15,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Mackey Sasser,us US,L,R,92,22,92,47,0,27,12,0,0,0,7,0,2,9,0,61,0,
1992,Dick Schofield,us US,R,R,142,130,142,141,0,0,0,0,0,141,0,0,0,0,0,0,3,
1992,Pete Schourek,us US,L,L,23,21,23,22,22,0,0,0,0,0,0,0,0,0,0,0,1,
1992,Steve Springer,us US,R,R,4,1,4,2,0,0,0,1,1,0,0,0,0,0,0,2,0,
1992,Ryan Thompson,us US,R,R,30,27,30,29,0,0,0,0,0,0,0,26,10,29,0,1,0,
1992,Joe Vitko,us US,R,R,3,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Chico Walker,us US,B,R,107,46,107,64,0,0,0,16,36,0,9,4,2,15,0,58,0,
1992,Wally Whitehurst,us US,R,R,44,11,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,
1992,Anthony Young,us US,R,R,52,13,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Blaine Beatty,us US,L,L,5,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Daryl Boston,us US,L,L,137,57,137,115,0,0,0,0,0,0,9,74,37,115,0,30,10,
1991,Hubie Brooks,us US,R,R,103,97,103,100,0,0,0,0,0,0,0,0,100,100,0,5,0,
1991,Terry Bross,us US,R,R,8,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Tim Burke,us US,R,R,35,0,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Chuck Carr,us US,B,R,12,1,12,9,0,0,0,0,0,0,0,9,0,9,0,3,3,
1991,Mark Carreon,us US,R,L,106,53,106,77,0,0,0,0,0,0,43,22,22,77,0,40,1,
1991,Tony Castillo,ve VE,L,L,10,3,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Rick Cerone,us US,R,R,90,63,90,81,0,81,0,0,0,0,0,0,0,0,0,17,0,
1991,Vince Coleman,us US,B,R,72,70,72,70,0,0,0,0,0,0,0,70,0,70,0,2,0,
1991,David Cone,us US,L,R,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Ron Darling,us US,R,R,17,17,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Chris Donnels,us US,L,R,37,22,37,24,0,0,15,0,11,0,0,0,0,0,0,15,0,
1991,Kevin Elster,us US,R,R,115,98,115,107,0,0,0,0,0,107,0,0,0,0,0,11,1,
1991,Sid Fernandez,us US,L,L,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1991,John Franco,us US,L,L,52,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Jeff Gardner,us US,L,R,13,10,13,11,0,0,0,3,0,8,0,0,0,0,0,2,0,
1991,Dwight Gooden,us US,R,R,27,27,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Tom Herr,us US,B,R,70,40,70,58,0,0,0,57,0,0,0,1,0,1,0,17,0,
1991,Todd Hundley,us US,B,R,21,17,21,20,0,20,0,0,0,0,0,0,0,0,0,3,0,
1991,Jeff Innis,us US,R,R,69,0,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Gregg Jefferies,us US,B,R,136,123,136,127,0,0,0,77,51,0,0,0,0,0,0,12,0,
1991,Howard Johnson,us US,B,R,156,154,156,155,0,0,0,0,104,28,0,0,30,30,0,1,1,"AS,MVP-5,SS"
1991,Dave Magadan,us US,L,R,124,115,124,122,0,0,122,0,0,0,0,0,0,0,0,6,1,
1991,Terry McDaniel,us US,B,R,23,4,23,14,0,0,0,0,0,0,7,5,4,14,0,7,7,
1991,Kevin McReynolds,us US,R,R,143,137,143,141,0,0,0,0,0,0,125,33,2,141,0,4,0,
1991,Keith Miller,us US,R,R,98,62,98,83,0,0,0,60,2,2,14,2,17,28,0,13,12,
1991,Charlie O'Brien,us US,R,R,69,56,69,67,0,67,0,0,0,0,0,0,0,0,0,2,0,
1991,Alejandro Peña,do DO,R,R,44,0,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Mackey Sasser,us US,L,R,96,52,96,68,0,43,10,0,0,0,7,0,14,21,0,41,0,
1991,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1991,Rich Sauveur,us US,L,L,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Pete Schourek,us US,L,L,35,8,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Doug Simons,us US,L,L,42,1,42,42,42,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Garry Templeton,us US,B,R,80,50,80,66,0,0,25,0,2,40,0,0,2,2,0,18,2,
1991,Tim Teufel,us US,R,R,20,7,20,12,0,0,6,1,5,0,0,0,0,0,0,10,0,
1991,Kelvin Torve,us US,L,R,10,0,10,1,0,0,1,0,0,0,0,0,0,0,0,10,0,
1991,Julio Valera,pr PR,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Frank Viola,us US,L,L,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,AS
1991,Wally Whitehurst,us US,R,R,36,20,36,36,36,0,0,0,0,0,0,0,0,0,0,0,0,
1991,Anthony Young,us US,R,R,10,8,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Kevin Baez,us US,R,R,5,3,5,4,0,0,0,0,0,4,0,0,0,0,0,0,1,
1990,Daryl Boston,us US,L,L,115,90,115,109,0,0,0,0,0,0,1,108,0,109,0,17,4,
1990,Kevin Brown,us US,L,L,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Chuck Carr,us US,B,R,4,0,4,1,0,0,0,0,0,0,1,0,0,1,0,2,1,
1990,Mark Carreon,us US,R,L,82,41,82,60,0,0,0,0,0,0,16,36,13,60,0,26,3,
1990,David Cone,us US,L,R,32,30,32,31,31,0,0,0,0,0,0,0,0,0,0,1,0,
1990,Ron Darling,us US,R,R,34,18,34,33,33,0,0,0,0,0,0,0,0,0,0,0,1,
1990,Mario Díaz,pr PR,R,R,16,4,16,11,0,0,0,1,0,10,0,0,0,0,0,7,0,
1990,Kevin Elster,us US,R,R,92,91,92,92,0,0,0,0,0,92,0,0,0,0,0,1,0,
1990,Sid Fernandez,us US,L,L,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,
1990,John Franco,us US,L,L,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,AS
1990,Dwight Gooden,us US,R,R,35,34,35,34,34,0,0,0,0,0,0,0,0,0,0,0,1,"CYA-4,MVP-14"
1990,Tom Herr,us US,B,R,27,26,27,26,0,0,0,26,0,0,0,0,0,0,0,1,0,
1990,Keith Hughes,us US,L,L,8,0,8,5,0,0,0,0,0,0,4,1,0,5,0,6,1,
1990,Todd Hundley,us US,B,R,36,19,36,36,0,36,0,0,0,0,0,0,0,0,0,3,3,
1990,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1990,Jeff Innis,us US,R,R,18,0,18,18,18,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Gregg Jefferies,us US,B,R,153,147,153,151,0,0,0,118,34,0,0,0,0,0,0,5,0,
1990,Chris Jelic,us US,R,R,4,3,4,4,0,0,0,0,0,0,4,0,0,4,0,1,0,
1990,Howard Johnson,us US,B,R,154,152,154,153,0,0,0,0,92,73,0,0,0,0,0,1,1,
1990,Dave Liddell,us US,R,R,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,
1990,Barry Lyons,us US,R,R,24,22,24,23,0,23,0,0,0,0,0,0,0,0,0,2,0,
1990,Julio Machado,ve VE,R,R,27,0,27,27,27,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Dave Magadan,us US,L,R,144,115,144,127,0,0,113,0,19,0,0,0,0,0,0,26,0,MVP-22
1990,Mike Marshall,us US,R,R,53,43,53,43,0,0,42,0,0,0,0,0,1,1,0,10,0,
1990,Kevin McReynolds,us US,R,R,147,142,147,144,0,0,0,0,0,0,144,0,0,144,0,3,0,
1990,Orlando Mercado,pr PR,R,R,42,27,42,40,0,40,0,0,0,0,0,0,0,0,0,5,1,
1990,Keith Miller,us US,R,R,88,53,88,73,0,0,0,11,0,4,7,53,5,61,0,18,8,
1990,Jeff Musselman,us US,L,L,28,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Charlie O'Brien,us US,R,R,28,25,28,28,0,28,0,0,0,0,0,0,0,0,0,0,0,
1990,Bob Ojeda,us US,L,L,38,12,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1990,Tom O'Malley,us US,L,R,82,17,82,40,0,0,3,0,38,0,0,0,0,0,0,50,0,
1990,Alejandro Peña,do DO,R,R,52,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Darren Reed,us US,R,R,26,8,26,14,0,0,0,0,0,0,2,7,6,14,0,9,3,
1990,Mackey Sasser,us US,L,R,100,67,100,87,0,87,1,0,0,0,0,0,0,0,0,27,0,
1990,Dan Schatzeder,us US,L,L,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Darryl Strawberry,us US,L,L,152,146,152,149,0,0,0,0,0,0,0,0,149,149,0,6,0,"AS,MVP-3,SS"
1990,Pat Tabler,us US,R,R,17,9,17,10,0,0,0,0,0,0,3,0,8,10,0,7,0,
1990,Tim Teufel,us US,R,R,80,37,80,54,0,0,24,24,10,0,0,0,0,0,0,35,0,
1990,Lou Thornton,us US,L,R,3,0,3,2,0,0,0,0,0,0,0,1,1,2,0,0,1,
1990,Kelvin Torve,us US,L,R,20,7,20,10,0,0,9,0,0,0,1,0,0,1,0,11,0,
1990,Álex Treviño,mx MX,R,R,9,2,9,7,0,7,0,0,0,0,0,0,0,0,0,5,0,
1990,Julio Valera,pr PR,R,R,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1990,Frank Viola,us US,L,L,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,"AS,CYA-3"
1990,Wally Whitehurst,us US,R,R,38,0,38,38,38,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Don Aase,us US,R,R,49,0,49,49,49,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Rick Aguilera,us US,R,R,36,0,36,36,36,0,0,0,0,0,0,0,0,0,0,1,0,
1989,Blaine Beatty,us US,L,L,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Mark Carreon,us US,R,L,68,26,68,39,0,0,0,0,0,0,18,0,21,39,0,30,2,
1989,Gary Carter,us US,R,R,50,42,50,48,0,47,1,0,0,0,0,0,0,0,0,5,0,
1989,David Cone,us US,L,R,34,33,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Ron Darling,us US,R,R,35,33,35,33,33,0,0,0,0,0,0,0,0,0,0,0,2,GG
1989,Lenny Dykstra,us US,L,L,56,43,56,51,0,0,0,0,0,0,0,51,0,51,0,6,4,
1989,Kevin Elster,us US,R,R,151,134,151,150,0,0,0,0,0,150,0,0,0,0,0,0,3,
1989,Sid Fernandez,us US,L,L,35,32,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Dwight Gooden,us US,R,R,19,17,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Keith Hernandez,us US,L,L,75,55,75,58,0,0,58,0,0,0,0,0,0,0,0,19,0,
1989,Manny Hernández,do DO,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Jeff Innis,us US,R,R,29,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Gregg Jefferies,us US,B,R,141,127,141,140,0,0,0,123,20,0,0,0,0,0,0,9,0,ROY-3
1989,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1989,Howard Johnson,us US,B,R,153,151,153,153,0,0,0,0,143,31,0,0,0,0,0,0,0,"AS,MVP-5,SS"
1989,Terry Leach,us US,R,R,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Phil Lombardi,us US,R,R,18,11,18,17,0,16,1,0,0,0,0,0,0,0,0,4,1,
1989,Barry Lyons,us US,R,R,79,61,79,76,0,76,0,0,0,0,0,0,0,0,0,9,0,
1989,Julio Machado,ve VE,R,R,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Dave Magadan,us US,L,R,127,93,127,112,0,0,87,0,28,0,0,0,0,0,0,26,0,
1989,Lee Mazzilli,us US,B,R,48,8,48,18,0,0,8,0,0,0,4,1,5,10,0,35,2,
1989,Roger McDowell,us US,R,R,25,0,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Jeff McKnight,us US,B,R,6,2,6,5,0,0,1,4,1,1,0,0,0,0,0,3,0,
1989,Kevin McReynolds,us US,R,R,148,143,148,145,0,0,0,0,0,0,145,0,0,145,0,3,0,
1989,Keith Miller,us US,R,R,57,32,57,45,0,0,0,23,2,8,0,10,4,14,0,7,11,
1989,John Mitchell,us US,R,R,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Jeff Musselman,us US,L,L,20,0,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Randy Myers,us US,L,L,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Bob Ojeda,us US,L,L,32,31,32,31,31,0,0,0,0,0,0,0,0,0,0,0,1,
1989,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1989,Tom O'Malley,us US,L,R,9,0,9,3,0,0,0,0,3,0,0,0,0,0,0,7,0,
1989,Juan Samuel,do DO,R,R,86,83,86,84,0,0,0,0,0,0,0,84,0,84,0,1,1,
1989,Mackey Sasser,us US,L,R,72,48,72,62,0,62,0,0,1,0,0,0,0,0,0,19,0,
1989,Craig Shipley,au AU,R,R,4,1,4,3,0,0,0,0,2,3,0,0,0,0,0,0,2,
1989,Darryl Strawberry,us US,L,L,134,128,134,131,0,0,0,0,0,0,0,0,131,131,0,6,0,AS
1989,Kevin Tapani,us US,R,R,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Tim Teufel,us US,R,R,83,58,83,70,0,0,33,40,0,0,0,0,0,0,0,16,0,
1989,Lou Thornton,us US,L,R,13,2,13,6,0,0,0,0,0,0,3,1,2,6,0,2,7,
1989,Frank Viola,us US,L,L,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,
1989,David West,us US,L,L,11,2,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Wally Whitehurst,us US,R,R,9,1,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,
1989,Mookie Wilson,us US,B,R,80,48,80,71,0,0,0,0,0,0,13,44,25,71,0,25,2,MVP-25
1988,Wally Backman,us US,B,R,99,84,99,92,0,0,0,92,0,0,0,0,0,0,0,6,6,
1988,Mark Carreon,us US,R,L,7,0,7,4,0,0,0,0,0,0,4,0,0,4,0,3,1,
1988,Gary Carter,us US,R,R,130,122,130,126,0,119,10,0,1,0,0,0,0,0,0,8,0,AS
1988,David Cone,us US,L,R,35,28,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,"AS,CYA-3,MVP-10"
1988,Ron Darling,us US,R,R,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Lenny Dykstra,us US,L,L,126,98,126,112,0,0,0,0,0,0,0,112,0,112,0,17,1,
1988,Kevin Elster,us US,R,R,149,123,149,148,0,0,0,0,0,148,0,0,0,0,0,2,5,
1988,Sid Fernandez,us US,L,L,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Dwight Gooden,us US,R,R,34,34,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0,AS
1988,Keith Hernandez,us US,L,L,95,91,95,93,0,0,93,0,0,0,0,0,0,0,0,1,0,GG
1988,Jeff Innis,us US,R,R,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Gregg Jefferies,us US,B,R,29,27,29,28,0,0,0,10,20,0,0,0,0,0,0,1,0,ROY-6
1988,Howard Johnson,us US,B,R,148,143,148,148,0,0,0,0,131,52,0,0,0,0,0,4,0,
1988,Terry Leach,us US,R,R,52,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1988,Barry Lyons,us US,R,R,50,14,50,33,0,32,1,0,0,0,0,0,0,0,0,21,1,
1988,Dave Magadan,us US,L,R,112,82,112,103,0,0,71,0,48,0,0,0,0,0,0,17,0,
1988,Lee Mazzilli,us US,B,R,68,15,68,34,0,0,16,0,0,0,13,0,6,18,0,39,2,
1988,Bob McClure,us US,R,L,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Roger McDowell,us US,R,R,63,0,63,62,62,0,0,0,0,0,0,0,0,0,0,0,1,
1988,Kevin McReynolds,us US,R,R,147,144,147,147,0,0,0,0,0,0,147,1,0,147,0,3,0,MVP-3
1988,Keith Miller,us US,R,R,40,13,40,27,0,0,0,16,6,8,0,0,1,1,0,11,10,
1988,John Mitchell,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Randy Myers,us US,L,L,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,MVP-16
1988,Ed Núñez,pr PR,R,R,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Bob Ojeda,us US,L,L,30,29,30,29,29,0,0,0,0,0,0,0,0,0,0,0,1,
1988,Mackey Sasser,us US,L,R,60,30,60,44,0,42,0,0,1,0,0,0,1,1,0,21,0,
1988,Darryl Strawberry,us US,L,L,153,149,153,150,0,0,0,0,0,0,0,0,150,150,0,4,0,"AS,MVP-2,SS"
1988,Tim Teufel,us US,R,R,90,64,90,86,0,0,3,84,0,0,0,0,0,0,0,19,0,
1988,Gene Walter,us US,L,L,19,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,
1988,David West,us US,L,L,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1988,Mookie Wilson,us US,B,R,112,81,112,104,0,0,0,0,0,0,16,83,18,104,0,27,0,
1987,Bill Almon,us US,R,R,49,5,49,35,0,0,2,10,0,22,0,0,1,1,0,18,4,
1987,Wally Backman,us US,B,R,94,77,94,88,0,0,0,88,0,0,0,0,0,0,0,14,0,
1987,John Candelaria,us US,L,L,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,
1987,Mark Carreon,us US,R,L,9,2,9,5,0,0,0,0,0,0,5,0,0,5,0,5,0,
1987,Gary Carter,us US,R,R,139,133,139,137,0,135,4,0,0,0,0,0,1,1,0,5,0,AS
1987,David Cone,us US,L,R,21,13,21,21,21,0,0,0,0,0,0,0,0,0,0,0,0,
1987,Ron Darling,us US,R,R,32,32,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0,
1987,Lenny Dykstra,us US,L,L,132,100,132,118,0,0,0,0,0,0,0,118,0,118,0,22,2,
1987,Tom Edens,us US,R,R,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
1987,Kevin Elster,us US,R,R,5,2,5,3,0,0,0,0,0,3,0,0,0,0,0,2,0,
1987,Sid Fernandez,us US,L,L,29,28,29,28,28,0,0,0,0,0,0,0,0,0,0,0,0,AS
1987,Bob Gibson,us US,R,R,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
1987,Dwight Gooden,us US,R,R,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,CYA-5
1987,Keith Hernandez,us US,L,L,154,151,154,154,0,0,154,0,0,0,0,0,0,0,0,1,0,"AS,GG"
1987,Player,Birth,B,T,G,GS,Batting,Defense,P,C,1B,2B,3B,SS,LF,CF,RF,OF,DH,PH,PR,Awards
1987,Clint Hurdle,us US,L,R,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,
1987,Jeff Innis,us US,R,R,17,1,17,17,17,0,0,0,0,0,0,0,0,0,0,1,0,
1987,Gregg Jefferies,us US,B,R,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
1987,Howard Johnson,us US,B,R,157,153,157,156,0,0,0,0,140,38,2,0,0,2,0,3,1,MVP-10
1987,Terry Leach,us US,R,R,44,12,44,44,44,0,0,0,0,0,0,0,0,0,0,0,0,
1987,Barry Lyons,us US,R,R,53,30,53,49,0,49,0,0,0,0,0,0,0,0,0,5,1,
1987,Dave Magadan,us US,L,R,85,42,85,61,0,0,14,0,50,0,0,0,0,0,0,32,1,
1987,Lee Mazzilli,us US,B,R,88,15,88,35,0,0,13,0,0,0,12,2,13,26,0,65,2,
1987,Roger McDowell,us US,R,R,56,0,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,
1987,Kevin McReynolds,us US,R,R,151,147,151,150,0,0,0,0,0,0,150,0,0,150,0,4,0,
1987,Keith Miller,us US,R,R,25,13,25,16,0,0,0,16,0,0,0,0,0,0,0,0,10,
1987,Randy Milligan,us US,R,R,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,
